file_name,breed_name,type
n02113712_171,miniature_poodle,train
n02113712_7710,miniature_poodle,train
n02113712_1226,miniature_poodle,train
n02113712_2274,miniature_poodle,train
n02113712_2107,miniature_poodle,train
n02113712_6974,miniature_poodle,train
n02113712_48,miniature_poodle,train
n02113712_936,miniature_poodle,train
n02113712_438,miniature_poodle,train
n02113712_3138,miniature_poodle,train
n02113712_743,miniature_poodle,train
n02113712_578,miniature_poodle,train
n02113712_1036,miniature_poodle,train
n02113712_1778,miniature_poodle,train
n02113712_3207,miniature_poodle,train
n02113712_163,miniature_poodle,train
n02113712_885,miniature_poodle,train
n02113712_4526,miniature_poodle,train
n02113712_8655,miniature_poodle,train
n02113712_2718,miniature_poodle,train
n02113712_3327,miniature_poodle,train
n02113712_1136,miniature_poodle,train
n02113712_10433,miniature_poodle,train
n02113712_9752,miniature_poodle,train
n02113712_1590,miniature_poodle,train
n02113712_3120,miniature_poodle,train
n02113712_599,miniature_poodle,train
n02113712_448,miniature_poodle,train
n02113712_2596,miniature_poodle,train
n02113712_2568,miniature_poodle,train
n02113712_1252,miniature_poodle,train
n02113712_1541,miniature_poodle,train
n02113712_8177,miniature_poodle,train
n02113712_6697,miniature_poodle,train
n02113712_628,miniature_poodle,train
n02113712_1077,miniature_poodle,train
n02113712_2653,miniature_poodle,train
n02113712_325,miniature_poodle,train
n02113712_3049,miniature_poodle,train
n02113712_348,miniature_poodle,train
n02113712_587,miniature_poodle,train
n02113712_8473,miniature_poodle,train
n02113712_3109,miniature_poodle,train
n02113712_777,miniature_poodle,train
n02113712_3212,miniature_poodle,train
n02113712_230,miniature_poodle,train
n02113712_2746,miniature_poodle,train
n02113712_9629,miniature_poodle,train
n02113712_2894,miniature_poodle,train
n02113712_3315,miniature_poodle,train
n02113712_3272,miniature_poodle,train
n02113712_4170,miniature_poodle,train
n02113712_612,miniature_poodle,train
n02113712_243,miniature_poodle,train
n02113712_2699,miniature_poodle,train
n02113712_9546,miniature_poodle,train
n02113712_8487,miniature_poodle,train
n02113712_326,miniature_poodle,train
n02113712_1147,miniature_poodle,train
n02113712_112,miniature_poodle,train
n02113712_8595,miniature_poodle,train
n02113712_9573,miniature_poodle,train
n02113712_580,miniature_poodle,train
n02113712_8788,miniature_poodle,train
n02113799_283,standard_poodle,train
n02113799_1328,standard_poodle,train
n02113799_1474,standard_poodle,train
n02113799_7649,standard_poodle,train
n02113799_2291,standard_poodle,train
n02113799_2043,standard_poodle,train
n02113799_4740,standard_poodle,train
n02113799_419,standard_poodle,train
n02113799_2765,standard_poodle,train
n02113799_5023,standard_poodle,train
n02113799_6448,standard_poodle,train
n02113799_589,standard_poodle,train
n02113799_5766,standard_poodle,train
n02113799_4904,standard_poodle,train
n02113799_2068,standard_poodle,train
n02113799_2017,standard_poodle,train
n02113799_2729,standard_poodle,train
n02113799_3098,standard_poodle,train
n02113799_2932,standard_poodle,train
n02113799_4642,standard_poodle,train
n02113799_2369,standard_poodle,train
n02113799_5372,standard_poodle,train
n02113799_1121,standard_poodle,train
n02113799_153,standard_poodle,train
n02113799_1962,standard_poodle,train
n02113799_7726,standard_poodle,train
n02113799_1439,standard_poodle,train
n02113799_6715,standard_poodle,train
n02113799_2466,standard_poodle,train
n02113799_2321,standard_poodle,train
n02113799_6304,standard_poodle,train
n02113799_4458,standard_poodle,train
n02113799_1057,standard_poodle,train
n02113799_4946,standard_poodle,train
n02113799_1532,standard_poodle,train
n02113799_3695,standard_poodle,train
n02113799_2248,standard_poodle,train
n02113799_2733,standard_poodle,train
n02113799_6819,standard_poodle,train
n02113799_7438,standard_poodle,train
n02113799_848,standard_poodle,train
n02113799_1743,standard_poodle,train
n02113799_1316,standard_poodle,train
n02113799_2073,standard_poodle,train
n02113799_4491,standard_poodle,train
n02113799_1344,standard_poodle,train
n02113799_2504,standard_poodle,train
n02113799_2426,standard_poodle,train
n02113799_6116,standard_poodle,train
n02113799_6447,standard_poodle,train
n02113799_5227,standard_poodle,train
n02113799_1727,standard_poodle,train
n02113799_5976,standard_poodle,train
n02113799_1793,standard_poodle,train
n02113799_1144,standard_poodle,train
n02113799_5704,standard_poodle,train
n02113799_5975,standard_poodle,train
n02113799_7130,standard_poodle,train
n02113799_4143,standard_poodle,train
n02113799_4448,standard_poodle,train
n02113799_1922,standard_poodle,train
n02113799_6704,standard_poodle,train
n02113799_254,standard_poodle,train
n02113799_923,standard_poodle,train
n02113799_1536,standard_poodle,train
n02113799_3278,standard_poodle,train
n02113799_2037,standard_poodle,train
n02113799_1980,standard_poodle,train
n02113799_1568,standard_poodle,train
n02113799_7092,standard_poodle,train
n02113799_6727,standard_poodle,train
n02113799_204,standard_poodle,train
n02113799_6730,standard_poodle,train
n02113799_1976,standard_poodle,train
n02113799_1864,standard_poodle,train
n02113799_253,standard_poodle,train
n02113799_6984,standard_poodle,train
n02113799_1140,standard_poodle,train
n02113799_2280,standard_poodle,train
n02113799_5973,standard_poodle,train
n02113799_6891,standard_poodle,train
n02113799_936,standard_poodle,train
n02113799_2648,standard_poodle,train
n02113799_2814,standard_poodle,train
n02113799_6634,standard_poodle,train
n02113799_7121,standard_poodle,train
n02113799_1537,standard_poodle,train
n02113799_489,standard_poodle,train
n02113799_1539,standard_poodle,train
n02113799_983,standard_poodle,train
n02113799_4604,standard_poodle,train
n02113799_6740,standard_poodle,train
n02113799_1906,standard_poodle,train
n02113799_1646,standard_poodle,train
n02113799_1696,standard_poodle,train
n02113799_2139,standard_poodle,train
n02113799_1572,standard_poodle,train
n02113799_2333,standard_poodle,train
n02113799_300,standard_poodle,train
n02113799_341,standard_poodle,train
n02113978_2128,Mexican_hairless,train
n02113978_1325,Mexican_hairless,train
n02113978_1999,Mexican_hairless,train
n02113978_471,Mexican_hairless,train
n02113978_2474,Mexican_hairless,train
n02113978_2189,Mexican_hairless,train
n02113978_375,Mexican_hairless,train
n02113978_2054,Mexican_hairless,train
n02113978_1773,Mexican_hairless,train
n02113978_3843,Mexican_hairless,train
n02113978_3722,Mexican_hairless,train
n02113978_304,Mexican_hairless,train
n02113978_857,Mexican_hairless,train
n02113978_2709,Mexican_hairless,train
n02113978_996,Mexican_hairless,train
n02113978_2446,Mexican_hairless,train
n02113978_3134,Mexican_hairless,train
n02113978_1349,Mexican_hairless,train
n02113978_3655,Mexican_hairless,train
n02113978_605,Mexican_hairless,train
n02113978_3184,Mexican_hairless,train
n02113978_124,Mexican_hairless,train
n02113978_737,Mexican_hairless,train
n02113978_2677,Mexican_hairless,train
n02113978_386,Mexican_hairless,train
n02113978_2546,Mexican_hairless,train
n02113978_2286,Mexican_hairless,train
n02113978_3318,Mexican_hairless,train
n02113978_573,Mexican_hairless,train
n02113978_2727,Mexican_hairless,train
n02113978_2888,Mexican_hairless,train
n02113978_697,Mexican_hairless,train
n02113978_700,Mexican_hairless,train
n02113978_2938,Mexican_hairless,train
n02113978_3804,Mexican_hairless,train
n02113978_3391,Mexican_hairless,train
n02113978_3056,Mexican_hairless,train
n02113978_2141,Mexican_hairless,train
n02113978_1891,Mexican_hairless,train
n02113978_356,Mexican_hairless,train
n02113978_2167,Mexican_hairless,train
n02113978_206,Mexican_hairless,train
n02113978_3727,Mexican_hairless,train
n02113978_3790,Mexican_hairless,train
n02113978_1551,Mexican_hairless,train
n02113978_3178,Mexican_hairless,train
n02113978_2337,Mexican_hairless,train
n02113978_3419,Mexican_hairless,train
n02113978_3794,Mexican_hairless,train
n02113978_3480,Mexican_hairless,train
n02113978_3092,Mexican_hairless,train
n02113978_1238,Mexican_hairless,train
n02113978_1189,Mexican_hairless,train
n02113978_272,Mexican_hairless,train
n02113978_3866,Mexican_hairless,train
n02113978_530,Mexican_hairless,train
n02113978_2798,Mexican_hairless,train
n02113978_2787,Mexican_hairless,train
n02113978_961,Mexican_hairless,train
n02113978_2306,Mexican_hairless,train
n02113978_2793,Mexican_hairless,train
n02113978_1317,Mexican_hairless,train
n02113978_3734,Mexican_hairless,train
n02113978_2143,Mexican_hairless,train
n02113978_1970,Mexican_hairless,train
n02113978_2606,Mexican_hairless,train
n02113978_1535,Mexican_hairless,train
n02113978_2572,Mexican_hairless,train
n02113978_1653,Mexican_hairless,train
n02113978_3349,Mexican_hairless,train
n02113978_759,Mexican_hairless,train
n02113978_2121,Mexican_hairless,train
n02113978_870,Mexican_hairless,train
n02113978_3670,Mexican_hairless,train
n02113978_1868,Mexican_hairless,train
n02113978_1632,Mexican_hairless,train
n02113978_2979,Mexican_hairless,train
n02113978_1787,Mexican_hairless,train
n02113978_2508,Mexican_hairless,train
n02113978_153,Mexican_hairless,train
n02113978_1480,Mexican_hairless,train
n02113978_838,Mexican_hairless,train
n02113978_3723,Mexican_hairless,train
n02113978_1069,Mexican_hairless,train
n02113978_2276,Mexican_hairless,train
n02113978_3832,Mexican_hairless,train
n02113978_1088,Mexican_hairless,train
n02113978_1746,Mexican_hairless,train
n02113978_839,Mexican_hairless,train
n02113978_3071,Mexican_hairless,train
n02113978_2425,Mexican_hairless,train
n02113978_1006,Mexican_hairless,train
n02113978_3743,Mexican_hairless,train
n02113978_3101,Mexican_hairless,train
n02113978_1957,Mexican_hairless,train
n02113978_1323,Mexican_hairless,train
n02113978_1983,Mexican_hairless,train
n02113978_1939,Mexican_hairless,train
n02113978_3822,Mexican_hairless,train
n02113978_593,Mexican_hairless,train
n02115641_1513,dingo,train
n02115641_7071,dingo,train
n02115641_4851,dingo,train
n02115641_12836,dingo,train
n02115641_670,dingo,train
n02115641_7898,dingo,train
n02115641_8463,dingo,train
n02115641_8578,dingo,train
n02115641_9455,dingo,train
n02115641_13605,dingo,train
n02115641_1674,dingo,train
n02115641_6577,dingo,train
n02115641_8746,dingo,train
n02115641_8871,dingo,train
n02115641_9675,dingo,train
n02115641_4265,dingo,train
n02115641_2701,dingo,train
n02115641_6627,dingo,train
n02115641_2788,dingo,train
n02115641_3110,dingo,train
n02115641_4737,dingo,train
n02115641_266,dingo,train
n02115641_9110,dingo,train
n02115641_11604,dingo,train
n02115641_8150,dingo,train
n02115641_14117,dingo,train
n02115641_7106,dingo,train
n02115641_7119,dingo,train
n02115641_12544,dingo,train
n02115641_9977,dingo,train
n02115641_4951,dingo,train
n02115641_8682,dingo,train
n02115641_5815,dingo,train
n02115641_3360,dingo,train
n02115641_6844,dingo,train
n02115641_6183,dingo,train
n02115641_6509,dingo,train
n02115641_6707,dingo,train
n02115641_2500,dingo,train
n02115641_3494,dingo,train
n02115641_13269,dingo,train
n02115641_10021,dingo,train
n02115641_630,dingo,train
n02115641_12148,dingo,train
n02115641_3862,dingo,train
n02115641_7181,dingo,train
n02115641_12709,dingo,train
n02115641_1228,dingo,train
n02115641_4527,dingo,train
n02115641_6974,dingo,train
n02115641_11668,dingo,train
n02115641_13295,dingo,train
n02115641_2513,dingo,train
n02115641_6716,dingo,train
n02115641_8168,dingo,train
n02115641_5798,dingo,train
n02115641_6579,dingo,train
n02115641_9348,dingo,train
n02115641_12922,dingo,train
n02115641_726,dingo,train
n02115641_6407,dingo,train
n02115641_6490,dingo,train
n02115641_4970,dingo,train
n02115641_12981,dingo,train
n02115641_1940,dingo,train
n02115641_11717,dingo,train
n02115641_7549,dingo,train
n02115641_14495,dingo,train
n02115641_6250,dingo,train
n02115641_7679,dingo,train
n02115641_8798,dingo,train
n02115641_5033,dingo,train
n02115641_14084,dingo,train
n02115641_13450,dingo,train
n02115641_6772,dingo,train
n02115641_3736,dingo,train
n02115641_4674,dingo,train
n02115641_1969,dingo,train
n02115641_11699,dingo,train
n02115641_7158,dingo,train
n02115641_7355,dingo,train
n02115641_5823,dingo,train
n02115641_6380,dingo,train
n02115641_1560,dingo,train
n02115641_970,dingo,train
n02115641_1574,dingo,train
n02115641_877,dingo,train
n02115641_3995,dingo,train
n02115641_1327,dingo,train
n02115641_4607,dingo,train
n02115641_5320,dingo,train
n02115641_4800,dingo,train
n02115641_1145,dingo,train
n02115641_925,dingo,train
n02115641_10604,dingo,train
n02115641_136,dingo,train
n02115641_4262,dingo,train
n02115641_3977,dingo,train
n02115641_13839,dingo,train
n02115641_2953,dingo,train
n02115913_368,dhole,train
n02115913_4128,dhole,train
n02115913_3270,dhole,train
n02115913_3918,dhole,train
n02115913_4542,dhole,train
n02115913_3647,dhole,train
n02115913_5418,dhole,train
n02115913_3229,dhole,train
n02115913_1066,dhole,train
n02115913_1047,dhole,train
n02115913_1578,dhole,train
n02115913_2138,dhole,train
n02115913_3527,dhole,train
n02115913_5507,dhole,train
n02115913_3854,dhole,train
n02115913_4025,dhole,train
n02115913_1631,dhole,train
n02115913_1897,dhole,train
n02115913_92,dhole,train
n02115913_4188,dhole,train
n02115913_4110,dhole,train
n02115913_2520,dhole,train
n02115913_4266,dhole,train
n02115913_4032,dhole,train
n02115913_3753,dhole,train
n02115913_2365,dhole,train
n02115913_4308,dhole,train
n02115913_2259,dhole,train
n02115913_4163,dhole,train
n02115913_4117,dhole,train
n02115913_3278,dhole,train
n02115913_3178,dhole,train
n02115913_1142,dhole,train
n02115913_3740,dhole,train
n02115913_3601,dhole,train
n02115913_612,dhole,train
n02115913_739,dhole,train
n02115913_1067,dhole,train
n02115913_1688,dhole,train
n02115913_3863,dhole,train
n02115913_4275,dhole,train
n02115913_2005,dhole,train
n02115913_1188,dhole,train
n02115913_3010,dhole,train
n02115913_2895,dhole,train
n02115913_1622,dhole,train
n02115913_4129,dhole,train
n02115913_5593,dhole,train
n02115913_2579,dhole,train
n02115913_3313,dhole,train
n02115913_4336,dhole,train
n02115913_4047,dhole,train
n02115913_3994,dhole,train
n02115913_539,dhole,train
n02115913_1830,dhole,train
n02115913_1552,dhole,train
n02115913_4429,dhole,train
n02115913_678,dhole,train
n02115913_4031,dhole,train
n02115913_1742,dhole,train
n02115913_1323,dhole,train
n02115913_5392,dhole,train
n02115913_3842,dhole,train
n02115913_3465,dhole,train
n02115913_2414,dhole,train
n02115913_2841,dhole,train
n02115913_3800,dhole,train
n02115913_1352,dhole,train
n02115913_1288,dhole,train
n02115913_90,dhole,train
n02115913_520,dhole,train
n02115913_3529,dhole,train
n02115913_3875,dhole,train
n02115913_3998,dhole,train
n02115913_1682,dhole,train
n02115913_564,dhole,train
n02115913_4313,dhole,train
n02115913_1979,dhole,train
n02115913_2480,dhole,train
n02115913_2542,dhole,train
n02115913_3107,dhole,train
n02115913_311,dhole,train
n02115913_423,dhole,train
n02115913_1332,dhole,train
n02115913_1772,dhole,train
n02115913_262,dhole,train
n02115913_4273,dhole,train
n02115913_2338,dhole,train
n02115913_4320,dhole,train
n02115913_2029,dhole,train
n02115913_3052,dhole,train
n02115913_4119,dhole,train
n02115913_25,dhole,train
n02115913_1213,dhole,train
n02115913_1060,dhole,train
n02115913_2014,dhole,train
n02115913_2412,dhole,train
n02115913_1273,dhole,train
n02115913_915,dhole,train
n02115913_1244,dhole,train
n02116738_10575,African_hunting_dog,train
n02116738_7657,African_hunting_dog,train
n02116738_849,African_hunting_dog,train
n02116738_4758,African_hunting_dog,train
n02116738_678,African_hunting_dog,train
n02116738_1398,African_hunting_dog,train
n02116738_10476,African_hunting_dog,train
n02116738_4796,African_hunting_dog,train
n02116738_1097,African_hunting_dog,train
n02116738_5936,African_hunting_dog,train
n02116738_6746,African_hunting_dog,train
n02116738_9924,African_hunting_dog,train
n02116738_8669,African_hunting_dog,train
n02116738_6038,African_hunting_dog,train
n02116738_6076,African_hunting_dog,train
n02116738_5956,African_hunting_dog,train
n02116738_6748,African_hunting_dog,train
n02116738_4323,African_hunting_dog,train
n02116738_5312,African_hunting_dog,train
n02116738_6790,African_hunting_dog,train
n02116738_10081,African_hunting_dog,train
n02116738_9769,African_hunting_dog,train
n02116738_2327,African_hunting_dog,train
n02116738_634,African_hunting_dog,train
n02116738_2614,African_hunting_dog,train
n02116738_1180,African_hunting_dog,train
n02116738_2005,African_hunting_dog,train
n02116738_2600,African_hunting_dog,train
n02116738_7601,African_hunting_dog,train
n02116738_2192,African_hunting_dog,train
n02116738_3819,African_hunting_dog,train
n02116738_3365,African_hunting_dog,train
n02116738_5953,African_hunting_dog,train
n02116738_9844,African_hunting_dog,train
n02116738_8653,African_hunting_dog,train
n02116738_5635,African_hunting_dog,train
n02116738_9762,African_hunting_dog,train
n02116738_9829,African_hunting_dog,train
n02116738_7170,African_hunting_dog,train
n02116738_5697,African_hunting_dog,train
n02116738_6563,African_hunting_dog,train
n02116738_10469,African_hunting_dog,train
n02116738_10169,African_hunting_dog,train
n02116738_288,African_hunting_dog,train
n02116738_219,African_hunting_dog,train
n02116738_7008,African_hunting_dog,train
n02116738_233,African_hunting_dog,train
n02116738_2344,African_hunting_dog,train
n02116738_2329,African_hunting_dog,train
n02116738_8037,African_hunting_dog,train
n02116738_2802,African_hunting_dog,train
n02116738_8738,African_hunting_dog,train
n02116738_5932,African_hunting_dog,train
n02116738_5068,African_hunting_dog,train
n02116738_8512,African_hunting_dog,train
n02116738_4019,African_hunting_dog,train
n02116738_2757,African_hunting_dog,train
n02116738_4461,African_hunting_dog,train
n02116738_8489,African_hunting_dog,train
n02116738_8734,African_hunting_dog,train
n02116738_246,African_hunting_dog,train
n02116738_8403,African_hunting_dog,train
n02116738_7340,African_hunting_dog,train
n02116738_4742,African_hunting_dog,train
n02116738_8341,African_hunting_dog,train
n02116738_7105,African_hunting_dog,train
n02116738_328,African_hunting_dog,train
n02116738_4367,African_hunting_dog,train
