,file_name,breed_name,type,sample_count
10477,n02111277_612,Newfoundland,train,195.0
10478,n02111277_2456,Newfoundland,train,195.0
10479,n02111277_1298,Newfoundland,train,195.0
10480,n02111277_11934,Newfoundland,train,195.0
10481,n02111277_3907,Newfoundland,train,195.0
10482,n02111277_4881,Newfoundland,train,195.0
10483,n02111277_2731,Newfoundland,train,195.0
10484,n02111277_1394,Newfoundland,train,195.0
10485,n02111277_371,Newfoundland,train,195.0
10486,n02111277_5956,Newfoundland,train,195.0
10487,n02111277_3454,Newfoundland,train,195.0
10488,n02111277_3560,Newfoundland,train,195.0
10489,n02111277_5765,Newfoundland,train,195.0
10490,n02111277_13728,Newfoundland,train,195.0
10491,n02111277_11806,Newfoundland,train,195.0
10492,n02111277_6143,Newfoundland,train,195.0
10493,n02111277_1572,Newfoundland,train,195.0
10494,n02111277_3065,Newfoundland,train,195.0
10495,n02111277_939,Newfoundland,train,195.0
10496,n02111277_10160,Newfoundland,train,195.0
10497,n02111277_421,Newfoundland,train,195.0
10498,n02111277_357,Newfoundland,train,195.0
10499,n02111277_7130,Newfoundland,train,195.0
10500,n02111500_1879,Great_Pyrenees,train,213.0
10501,n02111500_2522,Great_Pyrenees,train,213.0
10502,n02111500_5052,Great_Pyrenees,train,213.0
10503,n02111500_5897,Great_Pyrenees,train,213.0
10504,n02111500_882,Great_Pyrenees,train,213.0
10505,n02111500_260,Great_Pyrenees,train,213.0
10506,n02111500_5043,Great_Pyrenees,train,213.0
10507,n02111500_7987,Great_Pyrenees,train,213.0
10508,n02111500_4731,Great_Pyrenees,train,213.0
10509,n02111500_2051,Great_Pyrenees,train,213.0
10510,n02111500_3710,Great_Pyrenees,train,213.0
10511,n02111500_7983,Great_Pyrenees,train,213.0
10512,n02111500_7218,Great_Pyrenees,train,213.0
10513,n02111500_4851,Great_Pyrenees,train,213.0
10514,n02111500_2736,Great_Pyrenees,train,213.0
10515,n02111500_7937,Great_Pyrenees,train,213.0
10516,n02111500_8637,Great_Pyrenees,train,213.0
10517,n02111500_5137,Great_Pyrenees,train,213.0
10518,n02111500_7725,Great_Pyrenees,train,213.0
10519,n02111500_4466,Great_Pyrenees,train,213.0
10520,n02111500_5675,Great_Pyrenees,train,213.0
10521,n02111500_8209,Great_Pyrenees,train,213.0
10522,n02111500_855,Great_Pyrenees,train,213.0
10523,n02111500_4104,Great_Pyrenees,train,213.0
10524,n02111500_2596,Great_Pyrenees,train,213.0
10525,n02111500_9018,Great_Pyrenees,train,213.0
10526,n02111500_4636,Great_Pyrenees,train,213.0
10527,n02111500_7202,Great_Pyrenees,train,213.0
10528,n02111500_1358,Great_Pyrenees,train,213.0
10529,n02111500_2905,Great_Pyrenees,train,213.0
10530,n02111500_7591,Great_Pyrenees,train,213.0
10531,n02111500_1031,Great_Pyrenees,train,213.0
10532,n02111500_7324,Great_Pyrenees,train,213.0
10533,n02111500_2668,Great_Pyrenees,train,213.0
10534,n02111500_514,Great_Pyrenees,train,213.0
10535,n02111500_2058,Great_Pyrenees,train,213.0
10536,n02111500_2746,Great_Pyrenees,train,213.0
10537,n02111500_3597,Great_Pyrenees,train,213.0
10538,n02111500_5750,Great_Pyrenees,train,213.0
10539,n02111500_6338,Great_Pyrenees,train,213.0
10540,n02111500_7139,Great_Pyrenees,train,213.0
10541,n02111500_6401,Great_Pyrenees,train,213.0
10542,n02111500_1314,Great_Pyrenees,train,213.0
10543,n02111500_7444,Great_Pyrenees,train,213.0
10544,n02111500_7380,Great_Pyrenees,train,213.0
10545,n02111500_1743,Great_Pyrenees,train,213.0
10546,n02111500_124,Great_Pyrenees,train,213.0
10547,n02111500_5104,Great_Pyrenees,train,213.0
10548,n02111500_9423,Great_Pyrenees,train,213.0
10549,n02111500_2572,Great_Pyrenees,train,213.0
10550,n02111500_2185,Great_Pyrenees,train,213.0
10551,n02111500_389,Great_Pyrenees,train,213.0
10552,n02111500_109,Great_Pyrenees,train,213.0
10553,n02111500_7229,Great_Pyrenees,train,213.0
10554,n02111500_4687,Great_Pyrenees,train,213.0
10555,n02111500_7304,Great_Pyrenees,train,213.0
10556,n02111500_577,Great_Pyrenees,train,213.0
10557,n02111500_337,Great_Pyrenees,train,213.0
10558,n02111500_3052,Great_Pyrenees,train,213.0
10559,n02111500_5059,Great_Pyrenees,train,213.0
10560,n02111500_5801,Great_Pyrenees,train,213.0
10561,n02111500_5525,Great_Pyrenees,train,213.0
10562,n02111500_8174,Great_Pyrenees,train,213.0
10563,n02111500_3200,Great_Pyrenees,train,213.0
10564,n02111500_2747,Great_Pyrenees,train,213.0
10565,n02111500_4187,Great_Pyrenees,train,213.0
10566,n02111500_5225,Great_Pyrenees,train,213.0
10567,n02111500_3560,Great_Pyrenees,train,213.0
10568,n02111500_3672,Great_Pyrenees,train,213.0
10569,n02111500_6045,Great_Pyrenees,train,213.0
10570,n02111500_9015,Great_Pyrenees,train,213.0
10571,n02111500_4320,Great_Pyrenees,train,213.0
10572,n02111500_870,Great_Pyrenees,train,213.0
10573,n02111500_1149,Great_Pyrenees,train,213.0
10574,n02111500_300,Great_Pyrenees,train,213.0
10575,n02111500_1050,Great_Pyrenees,train,213.0
10576,n02111500_1203,Great_Pyrenees,train,213.0
10577,n02111500_3746,Great_Pyrenees,train,213.0
10578,n02111500_3254,Great_Pyrenees,train,213.0
10579,n02111500_2272,Great_Pyrenees,train,213.0
10580,n02111500_8178,Great_Pyrenees,train,213.0
10581,n02111500_2617,Great_Pyrenees,train,213.0
10582,n02111500_7080,Great_Pyrenees,train,213.0
10583,n02111500_9003,Great_Pyrenees,train,213.0
10584,n02111500_648,Great_Pyrenees,train,213.0
10585,n02111500_1097,Great_Pyrenees,train,213.0
10586,n02111500_8042,Great_Pyrenees,train,213.0
10587,n02111500_8610,Great_Pyrenees,train,213.0
10588,n02111500_1718,Great_Pyrenees,train,213.0
10589,n02111500_4590,Great_Pyrenees,train,213.0
10590,n02111500_7655,Great_Pyrenees,train,213.0
10591,n02111500_3333,Great_Pyrenees,train,213.0
10592,n02111500_7420,Great_Pyrenees,train,213.0
10593,n02111500_9250,Great_Pyrenees,train,213.0
10594,n02111500_9000,Great_Pyrenees,train,213.0
10595,n02111500_2010,Great_Pyrenees,train,213.0
10596,n02111500_4315,Great_Pyrenees,train,213.0
10597,n02111500_3835,Great_Pyrenees,train,213.0
10598,n02111500_5962,Great_Pyrenees,train,213.0
10599,n02111500_5935,Great_Pyrenees,train,213.0
10600,n02111889_5075,Samoyed,train,218.0
10601,n02111889_5463,Samoyed,train,218.0
10602,n02111889_16334,Samoyed,train,218.0
10603,n02111889_1402,Samoyed,train,218.0
10604,n02111889_15020,Samoyed,train,218.0
10605,n02111889_2789,Samoyed,train,218.0
10606,n02111889_4381,Samoyed,train,218.0
10607,n02111889_13657,Samoyed,train,218.0
10608,n02111889_373,Samoyed,train,218.0
10609,n02111889_789,Samoyed,train,218.0
10610,n02111889_3450,Samoyed,train,218.0
10611,n02111889_2952,Samoyed,train,218.0
10612,n02111889_3494,Samoyed,train,218.0
10613,n02111889_17827,Samoyed,train,218.0
10614,n02111889_12171,Samoyed,train,218.0
10615,n02111889_3345,Samoyed,train,218.0
10616,n02111889_6859,Samoyed,train,218.0
10617,n02111889_9001,Samoyed,train,218.0
10618,n02111889_466,Samoyed,train,218.0
10619,n02111889_1019,Samoyed,train,218.0
10620,n02111889_10324,Samoyed,train,218.0
10621,n02111889_3253,Samoyed,train,218.0
10622,n02111889_17368,Samoyed,train,218.0
10623,n02111889_4967,Samoyed,train,218.0
10624,n02111889_17383,Samoyed,train,218.0
10625,n02111889_12045,Samoyed,train,218.0
10626,n02111889_2029,Samoyed,train,218.0
10627,n02111889_4073,Samoyed,train,218.0
10628,n02111889_5602,Samoyed,train,218.0
10629,n02111889_7002,Samoyed,train,218.0
10630,n02111889_4353,Samoyed,train,218.0
10631,n02111889_6343,Samoyed,train,218.0
10632,n02111889_1532,Samoyed,train,218.0
10633,n02111889_4142,Samoyed,train,218.0
10634,n02111889_10734,Samoyed,train,218.0
10635,n02111889_16414,Samoyed,train,218.0
10636,n02111889_4159,Samoyed,train,218.0
10637,n02111889_5778,Samoyed,train,218.0
10638,n02111889_6950,Samoyed,train,218.0
10639,n02111889_10950,Samoyed,train,218.0
10640,n02111889_5680,Samoyed,train,218.0
10641,n02111889_4740,Samoyed,train,218.0
10642,n02111889_928,Samoyed,train,218.0
10643,n02111889_4679,Samoyed,train,218.0
10644,n02111889_1374,Samoyed,train,218.0
10645,n02111889_853,Samoyed,train,218.0
10646,n02111889_6419,Samoyed,train,218.0
10647,n02111889_2820,Samoyed,train,218.0
10648,n02111889_4809,Samoyed,train,218.0
10649,n02111889_4484,Samoyed,train,218.0
10650,n02111889_12976,Samoyed,train,218.0
10651,n02111889_2083,Samoyed,train,218.0
10652,n02111889_5532,Samoyed,train,218.0
10653,n02111889_4368,Samoyed,train,218.0
10654,n02111889_3399,Samoyed,train,218.0
10655,n02111889_8748,Samoyed,train,218.0
10656,n02111889_3918,Samoyed,train,218.0
10657,n02111889_3326,Samoyed,train,218.0
10658,n02111889_6592,Samoyed,train,218.0
10659,n02111889_5452,Samoyed,train,218.0
10660,n02111889_18,Samoyed,train,218.0
10661,n02111889_5212,Samoyed,train,218.0
10662,n02111889_7083,Samoyed,train,218.0
10663,n02111889_771,Samoyed,train,218.0
10664,n02111889_16116,Samoyed,train,218.0
10665,n02111889_2030,Samoyed,train,218.0
10666,n02111889_6512,Samoyed,train,218.0
10667,n02111889_17532,Samoyed,train,218.0
10668,n02111889_108,Samoyed,train,218.0
10669,n02111889_2476,Samoyed,train,218.0
10670,n02111889_3960,Samoyed,train,218.0
10671,n02111889_14746,Samoyed,train,218.0
10672,n02111889_16676,Samoyed,train,218.0
10673,n02111889_3499,Samoyed,train,218.0
10674,n02111889_13924,Samoyed,train,218.0
10675,n02111889_1739,Samoyed,train,218.0
10676,n02111889_12811,Samoyed,train,218.0
10677,n02111889_1314,Samoyed,train,218.0
10678,n02111889_4588,Samoyed,train,218.0
10679,n02111889_1255,Samoyed,train,218.0
10680,n02111889_16434,Samoyed,train,218.0
10681,n02111889_1472,Samoyed,train,218.0
10682,n02111889_514,Samoyed,train,218.0
10683,n02111889_7100,Samoyed,train,218.0
10684,n02111889_899,Samoyed,train,218.0
10685,n02111889_3221,Samoyed,train,218.0
10686,n02111889_13772,Samoyed,train,218.0
10687,n02111889_6631,Samoyed,train,218.0
10688,n02111889_13737,Samoyed,train,218.0
10689,n02111889_1716,Samoyed,train,218.0
10690,n02111889_13603,Samoyed,train,218.0
10691,n02111889_4147,Samoyed,train,218.0
10692,n02111889_1968,Samoyed,train,218.0
10693,n02111889_2136,Samoyed,train,218.0
10694,n02111889_5145,Samoyed,train,218.0
10695,n02111889_6545,Samoyed,train,218.0
10696,n02111889_14413,Samoyed,train,218.0
10697,n02111889_6425,Samoyed,train,218.0
10698,n02111889_1735,Samoyed,train,218.0
10699,n02111889_13281,Samoyed,train,218.0
10700,n02112018_7880,Pomeranian,train,219.0
10701,n02112018_9376,Pomeranian,train,219.0
10702,n02112018_2782,Pomeranian,train,219.0
10703,n02112018_1348,Pomeranian,train,219.0
10704,n02112018_5427,Pomeranian,train,219.0
10705,n02112018_3742,Pomeranian,train,219.0
10706,n02112018_5540,Pomeranian,train,219.0
10707,n02112018_1339,Pomeranian,train,219.0
10708,n02112018_9861,Pomeranian,train,219.0
10709,n02112018_4586,Pomeranian,train,219.0
10710,n02112018_3599,Pomeranian,train,219.0
10711,n02112018_4456,Pomeranian,train,219.0
10712,n02112018_3737,Pomeranian,train,219.0
10713,n02112018_276,Pomeranian,train,219.0
10714,n02112018_651,Pomeranian,train,219.0
10715,n02112018_11105,Pomeranian,train,219.0
10716,n02112018_1146,Pomeranian,train,219.0
10717,n02112018_514,Pomeranian,train,219.0
10718,n02112018_3126,Pomeranian,train,219.0
10719,n02112018_10174,Pomeranian,train,219.0
10720,n02112018_4245,Pomeranian,train,219.0
10721,n02112018_436,Pomeranian,train,219.0
10722,n02112018_2691,Pomeranian,train,219.0
10723,n02112018_2811,Pomeranian,train,219.0
10724,n02112018_6214,Pomeranian,train,219.0
10725,n02112018_7953,Pomeranian,train,219.0
10726,n02112018_3133,Pomeranian,train,219.0
10727,n02112018_494,Pomeranian,train,219.0
10728,n02112018_888,Pomeranian,train,219.0
10729,n02112018_5091,Pomeranian,train,219.0
10730,n02112018_5864,Pomeranian,train,219.0
10731,n02112018_687,Pomeranian,train,219.0
10732,n02112018_5208,Pomeranian,train,219.0
10733,n02112018_863,Pomeranian,train,219.0
10734,n02112018_6098,Pomeranian,train,219.0
10735,n02112018_4554,Pomeranian,train,219.0
10736,n02112018_1929,Pomeranian,train,219.0
10737,n02112018_877,Pomeranian,train,219.0
10738,n02112018_2590,Pomeranian,train,219.0
10739,n02112018_249,Pomeranian,train,219.0
10740,n02112018_2614,Pomeranian,train,219.0
10741,n02112018_6676,Pomeranian,train,219.0
10742,n02112018_4958,Pomeranian,train,219.0
10743,n02112018_1317,Pomeranian,train,219.0
10744,n02112018_9028,Pomeranian,train,219.0
10745,n02112018_5089,Pomeranian,train,219.0
10746,n02112018_1577,Pomeranian,train,219.0
10747,n02112018_4148,Pomeranian,train,219.0
10748,n02112018_1380,Pomeranian,train,219.0
10749,n02112018_1612,Pomeranian,train,219.0
10750,n02112018_6208,Pomeranian,train,219.0
10751,n02112018_14394,Pomeranian,train,219.0
10752,n02112018_6129,Pomeranian,train,219.0
10753,n02112018_2255,Pomeranian,train,219.0
10754,n02112018_4373,Pomeranian,train,219.0
10755,n02112018_5329,Pomeranian,train,219.0
10756,n02112018_13600,Pomeranian,train,219.0
10757,n02112018_725,Pomeranian,train,219.0
10758,n02112018_3504,Pomeranian,train,219.0
10759,n02112018_161,Pomeranian,train,219.0
10760,n02112018_11071,Pomeranian,train,219.0
10761,n02112018_4243,Pomeranian,train,219.0
10762,n02112018_627,Pomeranian,train,219.0
10763,n02112018_5482,Pomeranian,train,219.0
10764,n02112018_4639,Pomeranian,train,219.0
10765,n02112018_150,Pomeranian,train,219.0
10766,n02112018_4840,Pomeranian,train,219.0
10767,n02112018_5367,Pomeranian,train,219.0
10768,n02112018_2896,Pomeranian,train,219.0
10769,n02112018_10243,Pomeranian,train,219.0
10770,n02112018_1325,Pomeranian,train,219.0
10771,n02112018_612,Pomeranian,train,219.0
10772,n02112018_5814,Pomeranian,train,219.0
10773,n02112018_8246,Pomeranian,train,219.0
10774,n02112018_2821,Pomeranian,train,219.0
10775,n02112018_6201,Pomeranian,train,219.0
10776,n02112018_5317,Pomeranian,train,219.0
10777,n02112018_10129,Pomeranian,train,219.0
10778,n02112018_12405,Pomeranian,train,219.0
10779,n02112018_9791,Pomeranian,train,219.0
10780,n02112018_883,Pomeranian,train,219.0
10781,n02112018_3539,Pomeranian,train,219.0
10782,n02112018_2699,Pomeranian,train,219.0
10783,n02112018_2728,Pomeranian,train,219.0
10784,n02112018_1611,Pomeranian,train,219.0
10785,n02112018_5560,Pomeranian,train,219.0
10786,n02112018_6159,Pomeranian,train,219.0
10787,n02112018_3302,Pomeranian,train,219.0
10788,n02112018_3427,Pomeranian,train,219.0
10789,n02112018_3532,Pomeranian,train,219.0
10790,n02112018_2288,Pomeranian,train,219.0
10791,n02112018_4644,Pomeranian,train,219.0
10792,n02112018_1495,Pomeranian,train,219.0
10793,n02112018_3812,Pomeranian,train,219.0
10794,n02112018_938,Pomeranian,train,219.0
10795,n02112018_1158,Pomeranian,train,219.0
10796,n02112018_10937,Pomeranian,train,219.0
10797,n02112018_12953,Pomeranian,train,219.0
10798,n02112018_1705,Pomeranian,train,219.0
10799,n02112018_1659,Pomeranian,train,219.0
10800,n02112137_2475,chow,train,196.0
10801,n02112137_2020,chow,train,196.0
10802,n02112137_2250,chow,train,196.0
10803,n02112137_11261,chow,train,196.0
10804,n02112137_6506,chow,train,196.0
10805,n02112137_6857,chow,train,196.0
10806,n02112137_2845,chow,train,196.0
10807,n02112137_17437,chow,train,196.0
10808,n02112137_10430,chow,train,196.0
10809,n02112137_16815,chow,train,196.0
10810,n02112137_528,chow,train,196.0
10811,n02112137_3467,chow,train,196.0
10812,n02112137_12792,chow,train,196.0
10813,n02112137_5601,chow,train,196.0
10814,n02112137_2791,chow,train,196.0
10815,n02112137_9074,chow,train,196.0
10816,n02112137_8637,chow,train,196.0
10817,n02112137_9082,chow,train,196.0
10818,n02112137_2453,chow,train,196.0
10819,n02112137_1976,chow,train,196.0
10820,n02112137_9708,chow,train,196.0
10821,n02112137_11732,chow,train,196.0
10822,n02112137_3570,chow,train,196.0
10823,n02112137_8410,chow,train,196.0
10824,n02112137_6314,chow,train,196.0
10825,n02112137_8504,chow,train,196.0
10826,n02112137_11938,chow,train,196.0
10827,n02112137_3706,chow,train,196.0
10828,n02112137_13415,chow,train,196.0
10829,n02112137_1704,chow,train,196.0
10830,n02112137_1374,chow,train,196.0
10831,n02112137_9212,chow,train,196.0
10832,n02112137_2411,chow,train,196.0
10833,n02112137_7594,chow,train,196.0
10834,n02112137_10654,chow,train,196.0
10835,n02112137_7340,chow,train,196.0
10836,n02112137_1589,chow,train,196.0
10837,n02112137_2998,chow,train,196.0
10838,n02112137_6350,chow,train,196.0
10839,n02112137_8083,chow,train,196.0
10840,n02112137_1614,chow,train,196.0
10841,n02112137_7988,chow,train,196.0
10842,n02112137_2028,chow,train,196.0
10843,n02112137_8986,chow,train,196.0
10844,n02112137_18174,chow,train,196.0
10845,n02112137_11536,chow,train,196.0
10846,n02112137_1830,chow,train,196.0
10847,n02112137_11550,chow,train,196.0
10848,n02112137_2290,chow,train,196.0
10849,n02112137_9591,chow,train,196.0
10850,n02112137_1251,chow,train,196.0
10851,n02112137_10457,chow,train,196.0
10852,n02112137_16162,chow,train,196.0
10853,n02112137_16817,chow,train,196.0
10854,n02112137_2745,chow,train,196.0
10855,n02112137_16520,chow,train,196.0
10856,n02112137_2757,chow,train,196.0
10857,n02112137_7991,chow,train,196.0
10858,n02112137_126,chow,train,196.0
10859,n02112137_6164,chow,train,196.0
10860,n02112137_6898,chow,train,196.0
10861,n02112137_2619,chow,train,196.0
10862,n02112137_2739,chow,train,196.0
10863,n02112137_4434,chow,train,196.0
10864,n02112137_2825,chow,train,196.0
10865,n02112137_1733,chow,train,196.0
10866,n02112137_14448,chow,train,196.0
10867,n02112137_3032,chow,train,196.0
10868,n02112137_12685,chow,train,196.0
10869,n02112137_2850,chow,train,196.0
10870,n02112137_2376,chow,train,196.0
10871,n02112137_5664,chow,train,196.0
10872,n02112137_7428,chow,train,196.0
10873,n02112137_6709,chow,train,196.0
10874,n02112137_11472,chow,train,196.0
10875,n02112137_15792,chow,train,196.0
10876,n02112137_4447,chow,train,196.0
10877,n02112137_2231,chow,train,196.0
10878,n02112137_112,chow,train,196.0
10879,n02112137_10134,chow,train,196.0
10880,n02112137_12741,chow,train,196.0
10881,n02112137_5114,chow,train,196.0
10882,n02112137_10815,chow,train,196.0
10883,n02112137_1401,chow,train,196.0
10884,n02112137_9405,chow,train,196.0
10885,n02112137_12766,chow,train,196.0
10886,n02112137_10605,chow,train,196.0
10887,n02112137_1015,chow,train,196.0
10888,n02112137_1795,chow,train,196.0
10889,n02112137_2319,chow,train,196.0
10890,n02112137_2724,chow,train,196.0
10891,n02112137_2220,chow,train,196.0
10892,n02112137_6808,chow,train,196.0
10893,n02112137_6282,chow,train,196.0
10894,n02112137_7645,chow,train,196.0
10895,n02112137_5089,chow,train,196.0
10896,n02112137_5548,chow,train,196.0
10897,n02112137_13499,chow,train,196.0
10898,n02112137_6213,chow,train,196.0
10899,n02112137_7751,chow,train,196.0
10900,n02112350_6906,keeshond,train,158.0
